dis_price,discount_percent,main_category_name,ori_price,ranking,sub_category_name,title
145380,0,여행,145380,22,해외여행,[싱가포르호텔]칼튼 호텔 싱가포르(Carlton Hotel Singapore)
103400,0,여행,103400,23,해외여행,[타이베이(타이페이)호텔]시저 파크 호텔 반차오 (Caesar Park Banqiao)
127970,0,여행,127970,24,해외여행,[상해(상하이)호텔]메리어트 호텔 시티 센터(Marriott Hotel City Centre<上海雅居?万豪酒店>)
116710,0,여행,116710,25,해외여행,[싱가포르호텔]파크로얄 온 비치로드(Parkroyal on Beach Road)
216020,0,여행,216020,26,해외여행,[싱가포르호텔]페어몬트 싱가포르(Fairmont Singapore)
174040,0,여행,174040,27,해외여행,[호놀룰루호텔]알라모아나 호텔 바이 만트라(Ala Moana Hotel by Mantra)
97260,0,여행,97260,28,해외여행,[다낭호텔]풀만 다낭 비치 리조트(Pullman Danang Beach Resort)
36510,0,여행,36510,29,해외여행,[도쿄호텔]스마일 호텔 스가모(Smile Hotel Sugamo)
178140,0,여행,178140,30,해외여행,[싱가포르호텔]오아시아 호텔 다운타운 바이 파 이스트 호스피탈리티(Oasia Hotel Downtown by Far East Hospitality)
165000,0,여행,165000,35,국내여행,메리어트관 제주신화월드 호텔앤리조트(제주 호텔/서귀포/서귀포시/중문/표선/성산)
149000,0,여행,149000,36,국내여행,[용평]용평리조트 동계시즌 리프트 주간권PKG
20900,0,여행,20900,37,국내여행,(알림톡수신) 대구 이월드 자유이용권 (~2/28)
90400,0,여행,90400,38,국내여행,|강원 정선군| 하이원 그랜드호텔 메인타워(구 강원랜드호텔)(하이원/강원랜드/하이원콘도/하이원리조트)
31000,0,여행,31000,39,국내여행,제주 아쿠아플라넷 풀패키지권+카페 택1|아쿠아리움
10000,33,여행,10000,40,국내여행, 전국  꼬마버스 타요 키즈카페 이용권 (~3/31)
136000,0,여행,136000,41,국내여행,|전남 진도군| 쏠비치 진도(대명/호텔/대명/대명리조트/쏠비치/쏠비치대명/가족여행/진도/쏠비치호텔)
29200,0,여행,29200,42,국내여행,2021 하이원리조트 리프트권~2020.3 (폐장일까지)
28900,0,여행,28900,43,국내여행,제주 아쿠아플라넷 AQ패키지권+카페 택1|아쿠아리움
5900,41,여행,5900,44,국내여행,제주렌트카 완전자차 야간인수/새벽반납 전기차 스타렉스 공항 렌트 예약
187200,0,여행,187200,45,국내여행,|강원 속초| 롯데리조트 속초
27000,51,여행,27000,46,국내여행,(공식판매처) 에버랜드 얼리버드 종일이용권(방문일 지정)(2/1~3/18)
59000,0,여행,59000,47,국내여행,|강원 고성군| 일성 설악 온천 리조트(고성/속초/설악콘도/속초여행/강원도여행/속초숙소/속초리조트)
55000,15,여행,55000,48,국내여행,[서울랜드]서울랜드 6개월 시즌이용권/테마파크/놀이공원
120840,1,여행,120840,49,국내여행,롯데리조트 부여(충남 리조트/부여/보령/서산/태안)
115000,0,여행,115000,50,국내여행,소노벨 비발디파크(오크)(강원 리조트/홍천/춘천/인제/철원/리조트)
26000,0,여행,26000,51,국내여행,20/21 2월 오크밸리 리프트 / 세트권/ 스키
127000,0,여행,127000,52,국내여행,삼척쏠비치호텔앤리조트(강원도/삼척/호텔예약)
16220,0,컴퓨터/전자,16220,36,컴퓨터 사업자몰,DAVEN 스텔라 미니
16220,0,컴퓨터/전자,16220,37,컴퓨터 사업자몰,마이크로닉스 COOLMAX COOLMAX 가성비 NO.2
188000,0,컴퓨터/전자,188000,38,컴퓨터 사업자몰,[인텔]코어i5-10400 (정품)
20800,0,컴퓨터/전자,20800,39,컴퓨터 사업자몰,큐닉스그룹 (벌크) 큐닉스 PLASMA SERIES SSD 120GB TLC
1110340,0,컴퓨터/전자,1110340,40,컴퓨터 사업자몰,삼성전자 갤럭시북S NT767XCM-K58 얼씨 골드 (기본 제품)
2310240,0,컴퓨터/전자,2310240,41,컴퓨터 사업자몰,삼성전자 갤럭시북 플렉스2 NT930QDA-K71AB 미스틱 블랙 (기본 제품)
21310,0,컴퓨터/전자,21310,42,컴퓨터 사업자몰,잘만테크 잘만 잘만 CNPS4X RGB
346950,0,컴퓨터/전자,346950,43,컴퓨터 사업자몰,[삼성전자]삼성전자 SL-C563FW 컬러 레이저 복합기 (기본토너)
51680,0,컴퓨터/전자,51680,44,컴퓨터 사업자몰,[ABKO]ABKO NCORE 아수라 USB3.0 풀 아크릴 윈도우 블랙
20720,0,컴퓨터/전자,20720,45,컴퓨터 사업자몰,[ABKO]ABKO NCORE NCORE 픽셀 USB3.0
76250,2,컴퓨터/전자,76250,46,컴퓨터 사업자몰,Western Digital WD Blue NVMe SSD SN550 M.2 2280 500G/GB TLC
560600,0,컴퓨터/전자,560600,47,컴퓨터 사업자몰,[코어i9]인텔 코어i9-10세대 10900K (코멧레이크S) (정품)
66500,0,컴퓨터/전자,66500,48,컴퓨터 사업자몰,인텔 펜티엄 골드 G6400 (코멧레이크S) (정품)
58950,0,컴퓨터/전자,58950,49,컴퓨터 사업자몰,삼성전자 삼성메모리 DDR4 8G PC4-25600 (정품)
83390,0,컴퓨터/전자,83390,50,컴퓨터 사업자몰,ASRock (벌크) H410M-HDVP 디앤디컴
316790,0,컴퓨터/전자,316790,51,컴퓨터 사업자몰,인텔 코어10세대 i7-10700F (코멧레이크S) (벌크) (쿨러미포함)
14230,0,컴퓨터/전자,14230,52,컴퓨터 사업자몰,컴이지 킹덤 라이트
31200,20,패션의류,31200,98,브랜드 남성의류,[닥스셔츠]빅체크 레귤러핏 (DFA2SHCL107B1)
26400,12,패션의류,26400,99,브랜드 남성의류,(R지오지아) (신세계하남점)[지오지아] 캐시미어 블랜디드 배색 롤업 슬릿 니트 5종 택1 [ADB1ER1903]
76800,14,패션의류,76800,100,브랜드 남성의류,[헤지스]헤지스 네이비 퍼피자수 면혼방 긴팔폴로티셔츠 (HZTS0D431 N2)
1399000,4,컴퓨터/전자,1399000,18,노트북/태블릿,[삼성전자]갤럭시북 이온2 NT930XDZ-A58AW 최종134만+한컴+상품권
1199000,4,컴퓨터/전자,1199000,19,노트북/태블릿,[삼성전자]갤럭시북 이온2 NT930XDZ-A38AW
869000,6,컴퓨터/전자,869000,20,노트북/태블릿,[아이디어패드]SLIM5-15ITL Premiere i5 FreeDos MX450 4차예약판매중
1299000,4,컴퓨터/전자,1299000,21,노트북/태블릿,[ROG]제피러스 GA502IV-AZ087 게이밍노트북 (AMD 라이젠9 4900HS 240Hz 8GB 512GB RTX2060 프리도스)
1761540,4,컴퓨터/전자,1761540,22,노트북/태블릿,[오멘]OMEN 15-en0040AX 라이젠 R7/16GB/512GB/RTX2060/Win10
448000,4,컴퓨터/전자,448000,23,노트북/태블릿,[삼성전자]노트북 플러스2 NT550XDZ-AD1AW 최종 42만 인강 사무용
1749000,4,컴퓨터/전자,1749000,24,노트북/태블릿,[삼성전자]갤럭시북 플렉스2 NT930QDZ-A58AZ
1116000,6,컴퓨터/전자,1116000,25,노트북/태블릿,[엘리트북]845 G7-2F1L9PA 라이젠 Pro R7/8GB/NVMe 256GB/400nit
599000,10,컴퓨터/전자,599000,26,노트북/태블릿,[에이수스]ASUS 노트북 D513IA-BQ380 라이젠 R5/8GB/3차예약판매
119000,25,컴퓨터/전자,119000,27,노트북/태블릿,[마이크로소프트]오피스 2019 Home and Student (영구버전) 초특가 혜택
979000,7,컴퓨터/전자,979000,28,노트북/태블릿,[울트라PC]울트라PC 15U40N-GR36K 예판 윈10 AMD 라이젠
1128000,5,컴퓨터/전자,1128000,29,노트북/태블릿,[엘리트북]855 G7-2F1N0PA 라이젠 Pro R5/8GB/NVMe 256GB/400nits
1299000,4,컴퓨터/전자,1299000,30,노트북/태블릿,[삼성전자]갤럭시북 S NT767XCL-KLTE
1799000,4,컴퓨터/전자,1799000,31,노트북/태블릿,[삼성전자]갤럭시북 플렉스 알파 NT750QCR-A78A 최종가172만+GIFT
1779000,4,컴퓨터/전자,1779000,32,노트북/태블릿,[삼성전자]갤럭시북 이온2 NT950XDZ-G58AW
419000,8,컴퓨터/전자,419000,33,노트북/태블릿,[에이수스]ASUS 라이젠노트북 D509DA-BQ3250G (그레이)
939000,4,컴퓨터/전자,939000,34,노트북/태블릿,[그램]LG전자 그램14 14ZD995-LX20K 가벼운노트북
649000,4,컴퓨터/전자,649000,35,노트북/태블릿,[비보북]X515EA-BQ041 (예약판매 중) (인텔 i5-1135G 39.6cm IPS 8GB NVME 256GB 운영체제미탑재) 노트북
11900,0,화장품/헤어,11900,68,바디클렌져/바디로션,[두보레]두보레 에센스비누 후리지아 4입 x 4개 (16입)
9900,2,화장품/헤어,9900,69,바디클렌져/바디로션,해피바스 내추럴 정말 순한 바디워시 900G 3개
12900,0,화장품/헤어,12900,70,바디클렌져/바디로션,[해피바스]해피바스 정말 촉촉한 바디밀크 450ML 3개
86000,0,화장품/헤어,86000,71,바디클렌져/바디로션,[유노하나]알찬 세트 (유노하나 2140g+유자비누 2개) 아기입욕제
11670,1,화장품/헤어,11670,72,바디클렌져/바디로션,[온더바디]온더바디 New 체리블라썸 바디워시 900ml x 2개
25900,0,화장품/헤어,25900,73,바디클렌져/바디로션,[일리윤]일리윤 프레쉬모이스춰 바디로션 350ML 3개
7830,0,화장품/헤어,7830,74,바디클렌져/바디로션,[바세린]퓨어 스킨 젤리 100ml 3개
22900,36,화장품/헤어,22900,75,바디클렌져/바디로션,[아비노]데일리 에너자이징 로션 354ml 2번들
8260,35,화장품/헤어,8260,76,바디클렌져/바디로션,로에랑스 퍼퓸 바디미스트/샤워코롱 250ml
29900,0,화장품/헤어,29900,77,바디클렌져/바디로션,TV홈쇼핑 클린샤워 프리미엄 (1세트)바디스크럽 때혁명
28670,1,화장품/헤어,28670,78,바디클렌져/바디로션,[도브]16개 Dove 미국 직구 센서티브바 센스티브 뷰티바 스킨 올인원 비누 솝 샴푸 바디워시 106 g
27350,1,화장품/헤어,27350,79,바디클렌져/바디로션,[질경이]여성청결제  데일리 에코아워시 퓨어 폼X2+중형(4P)X2
19900,0,화장품/헤어,19900,80,바디클렌져/바디로션,벨먼 스파 블랙로즈 스크럽워시 1000ml
51460,17,화장품/헤어,51460,81,바디클렌져/바디로션,[비오템](신세계강남점)오 비타미네 바디 밀크 점보 400ml 세트
12900,70,화장품/헤어,12900,82,바디클렌져/바디로션,[라벨영]풋필링크림 /발각질+굳은살 제거/보습크림
85600,0,화장품/헤어,85600,83,바디클렌져/바디로션,[유노하나]알뜰 세트 (유노하나 1000g 2개 + 유자비누 1개)
20600,1,화장품/헤어,20600,84,바디클렌져/바디로션,라끄베르 때밀이 바디필링 살국수 300ml+300ml때필링
11630,21,화장품/헤어,11630,85,바디클렌져/바디로션,바세린 인텐시브 케어 알로에 수드 로션
10300,1,화장품/헤어,10300,86,바디클렌져/바디로션,[해피바스]해피바스 정말 촉촉한/순한 바디밀크 450ml 3개 (타입선택)
15210,10,화장품/헤어,15210,56,향수,(백화점정품)아덴外 버버리/불가리/페라가모 향수특가
24700,5,화장품/헤어,24700,57,향수,[페라리]스쿠데리아 페라리 라이트 에센스 오 드 뚜왈렛 125ml
17900,0,화장품/헤어,17900,58,향수,[1+1] 셀러버 쉬폰향수 80ml
24600,18,화장품/헤어,24600,59,향수,[코치][코치] EDT 30ml 세트(+코치 미니 1종 + 샘플 2종)+쇼핑백 증정
97850,5,화장품/헤어,97850,60,향수,[랑콤]랑콤 트레조 우먼 오드퍼퓸 EDP 100ml
35500,0,화장품/헤어,35500,61,향수,[랑방]랑방향수-에끌라/메리미/쟌느/루머2/플레르/쿠튀르
23750,5,화장품/헤어,23750,62,향수,[조말론]조말론 잉글리쉬 페어 앤 프리지아 코롱 9ml 미니어처
55100,5,화장품/헤어,55100,63,향수,[아프리모]본사 정품인증/아프리모 오리지널 남성향수/남자향수
20000,0,화장품/헤어,20000,64,향수,[시에라샤통]2021년 남자페로몬향수1위/이성유혹향수/LED시계증정
24000,0,화장품/헤어,24000,65,향수,강력이성유혹 페로몬향수/명품 페르몬/남자 여자 선물
65200,16,화장품/헤어,65200,66,향수,[피오라]본사몰/피오라 더럭스/페로몬향수/남성 페로몬 2배함유
49410,19,화장품/헤어,49410,67,향수,[불가리][특별] 옴니아 크리스탈린 40ml 세트
46200,10,화장품/헤어,46200,68,향수,클래식 우먼 EDP 100ml (리뉴얼)(BH)(선물포장가능)/ 버버리
50730,5,화장품/헤어,50730,69,향수,[돌체앤가바나]아미카 빗+돌체 라이트블루 우먼 100ml 테스터 증정
12650,1,화장품/헤어,12650,70,향수,[로에랑스]터치 마이 퍼퓸 바디미스트 250ml 1+1
29310,1,화장품/헤어,29310,71,향수,[아라미스]아라미스 어드밴스드 애프터 쉐이브 밤(로션) 120ml
20060,10,화장품/헤어,20060,72,향수,[더페이스샵](1+1) 더페이스샵 소울 시크릿 블라썸 30ml (당일발송)
45760,12,화장품/헤어,45760,73,향수,[펜할리곤스][공식수입정품] 펜할리곤스 센트 라이브러리 (10종 샘플 구성)
36960,4,화장품/헤어,36960,74,향수,[베르사체]마스크팩+베르사체 브라이트 크리스탈 90ml 테스터
27400,0,화장품/헤어,27400,50,남성화장품,[오딧세이]오딧세이(비치용) 스킨:로션 2종/로맨틱 2종세트 택1
24600,0,화장품/헤어,24600,51,남성화장품,[퍼스트픽]{베스트셀러}입소문 남성화장품 미백 스킨+로션+로션+
25200,30,화장품/헤어,25200,52,남성화장품,[아이오페]맨 안티에이징 에멀젼 120ml 탄력 남성 스킨케어
19710,10,화장품/헤어,19710,53,남성화장품,[이니스프리]그린티 포맨(스킨+로션)
38220,3,화장품/헤어,38220,54,남성화장품,[아이오페]아이오페 맨 스페셜 2종 기획세트
18510,2,화장품/헤어,18510,55,남성화장품,헤라옴므 에센스 인 에멀젼 110ml
38500,30,화장품/헤어,38500,56,남성화장품,[오딧세이]로맨틱 스페셜 2종 기획세트
50110,3,화장품/헤어,50110,57,남성화장품,[우르오스]우르오스 스킨로션 200ml x 2 스킨밀크-중건성 피부용
22900,0,화장품/헤어,22900,58,남성화장품,[엔프라니]남성화장품 스킨 로션 세트 3개 /남성화장품 세트
79800,5,화장품/헤어,79800,59,남성화장품,[더후]무료배송 더후 공진향 군자양3종세트
31500,0,화장품/헤어,31500,60,남성화장품,프리메라 맨 오가니언스 2종 단품세트_Y
12900,0,화장품/헤어,12900,61,남성화장품,[던롭]엑스퍼트 프로텍션 올인원 200ml 1+1 남성 스킨 로션
24290,9,화장품/헤어,24290,62,남성화장품,헤라옴므 블랙 퍼펙트 로션120ml/풍부한보습과영양
33860,0,화장품/헤어,33860,63,남성화장품,헤라 옴므 블랙 퍼펙트 플루이드 120ml
27440,2,화장품/헤어,27440,64,남성화장품,[오휘]O HUI 오휘 포맨 네오필 2종 스페셜 세트 남자기초세트
21150,10,화장품/헤어,21150,65,남성화장품,[이자녹스](무료배송)이자녹스 옴므 2종 기획세트 (125ml+125ml)
32300,5,화장품/헤어,32300,66,남성화장품,[라끌랑]내츄럴 커버 옴므쿠션(리필2개)
11870,20,화장품/헤어,11870,67,남성화장품,[싸이닉]싸이닉 파워 옴므 올인원 플루이드 1+1
23660,4,화장품/헤어,23660,68,남성화장품,우르오스 올인원 남성화장품 스킨밀크 200ml
4400,0,화장품/헤어,4400,70,화장소품,바비리프팅롤러/페이스롤러/리프팅롤러/경락/마사지
470,0,화장품/헤어,470,71,화장소품,5+2 타투스티커 패션 문신 헤나 꽃 레터링
20710,5,화장품/헤어,20710,72,화장소품,[앙뜨레]당일발송 SH-505 화장품가방 파우치 메이크업박스
9320,5,화장품/헤어,9320,73,화장소품,Haruka 고급미용가위 이발 숱 틴닝 전문가용 숫가위
3300,0,화장품/헤어,3300,74,화장소품,소독용 에탄올 100ml 소독용알콜 피부관리시험
17760,2,화장품/헤어,17760,75,화장소품,[딜][타스]국산KF-AD 2D대형마스크 50매/ 비말차단용
49800,0,화장품/헤어,49800,76,화장소품,찐 눈썹 타투펜 펜슬 블랙그레이 아이큐샵
45000,0,화장품/헤어,45000,77,화장소품,[뷰티영]뷰티영 퍼레스 눈가 눈밑 패치/ 퍼레스 패치
11310,4,화장품/헤어,11310,78,화장소품,[헤라]헤라 블랙 쿠션 퍼프 10개/미스트쿠션/퍼펙팅쿠션
39900,0,화장품/헤어,39900,79,화장소품,[아지아]미용가위 가정용헤어 숱가위 커트가위 2종 가위집세트
26410,5,화장품/헤어,26410,80,화장소품,아크릴 투명 화장품보관함 정리함 수납함 사이즈 대
18900,0,화장품/헤어,18900,81,화장소품,[리빙엠]쁘띠 메이크업 박스 화장품 정리함 보관함 수납 정리
10,0,화장품/헤어,10,82,화장소품,1P 종이면봉
10,0,화장품/헤어,10,83,화장소품,1P 종이면봉
